customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
286.0,23,15000.0,OWN,4.0,VENTURE,A,4600.0,10.99,3,N,2,DEFAULT
287.0,22,88000.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,15.58,10,Y,2,DEFAULT
288.0,25,74800.0,RENT,2.0,MEDICAL,A,25000.0,10.99,10,N,2,DEFAULT
289.0,25,88000.0,RENT,0.0,VENTURE,C,25000.0,14.96,10,N,4,DEFAULT
290.0,25,15000.0,OWN,2.0,HOMEIMPROVEMENT,C,1750.0,15.31,5,Y,4,NO DEFAULT
291.0,26,88000.0,RENT,2.0,VENTURE,C,25000.0,15.65,10,N,3,DEFAULT
292.0,25,100000.0,RENT,1.0,VENTURE,A,25000.0,9.33,10,Unknown,4,NO DEFAULT
293.0,23,15000.0,MORTGAGE,0.0,PERSONAL,B,3600.0,13.47,3,N,4,DEFAULT
294.0,24,102400.0,RENT,8.0,PERSONAL,A,25000.0,10.36,10,Unknown,3,NO DEFAULT
295.0,24,92000.0,RENT,1.0,HOMEIMPROVEMENT,D,25000.0,16.77,10,Y,4,DEFAULT
296.0,23,93000.0,RENT,0.0,DEBTCONSOLIDATION,C,25000.0,14.59,10,Y,2,DEFAULT
297.0,22,175000.0,RENT,6.0,VENTURE,B,3500.0,11.91,2,Y,2,NO DEFAULT
298.0,23,175000.0,MORTGAGE,3.0,EDUCATION,A,7200.0,8.38,3,Unknown,3,NO DEFAULT
299.0,25,174708.0,RENT,9.0,VENTURE,A,9000.0,10.59,5,Unknown,3,NO DEFAULT
300.0,25,174000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8800.0,14.27,5,Unknown,3,NO DEFAULT
301.0,26,174000.0,RENT,8.0,DEBTCONSOLIDATION,A,12000.0,12.53,10,Y,4,NO DEFAULT
302.0,25,162000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,25000.0,16.0,10,Y,3,DEFAULT
303.0,26,173467.0,MORTGAGE,10.0,VENTURE,A,10000.0,11.71,6,Unknown,4,NO DEFAULT
304.0,21,15000.0,OWN,0.0,HOMEIMPROVEMENT,B,3175.0,11.54,1,Y,3,DEFAULT
305.0,25,96000.0,RENT,2.0,HOMEIMPROVEMENT,D,25000.0,15.68,10,Y,4,DEFAULT
306.0,21,15120.0,MORTGAGE,0.0,EDUCATION,A,1500.0,10.59,1,Unknown,2,NO DEFAULT
307.0,24,97908.0,RENT,8.0,HOMEIMPROVEMENT,C,25000.0,12.61,10,Y,2,DEFAULT
309.0,23,15204.0,MORTGAGE,7.0,PERSONAL,A,2800.0,8.49,3,N,3,DEFAULT
310.0,25,159600.0,RENT,0.0,PERSONAL,C,30000.0,17.27,10,Y,4,DEFAULT
311.0,24,171500.0,RENT,6.0,DEBTCONSOLIDATION,A,18000.0,8.9,10,Y,4,NO DEFAULT
312.0,25,170004.0,MORTGAGE,3.0,MEDICAL,A,10000.0,11.11,5,Unknown,4,NO DEFAULT
313.0,24,158004.0,RENT,0.0,HOMEIMPROVEMENT,C,25000.0,14.59,10,Y,2,DEFAULT
314.0,26,170000.0,RENT,0.0,VENTURE,A,13000.0,12.42,10,Unknown,3,NO DEFAULT
316.0,24,110000.0,RENT,7.0,HOMEIMPROVEMENT,C,25000.0,15.7,10,Y,2,NO DEFAULT
317.0,22,15360.0,OWN,7.0,HOMEIMPROVEMENT,A,2500.0,12.53,2,N,3,DEFAULT
318.0,25,134300.0,RENT,3.0,MEDICAL,C,5000.0,16.49,5,N,2,DEFAULT
319.0,25,170000.0,MORTGAGE,2.0,EDUCATION,A,20000.0,7.49,10,Unknown,2,NO DEFAULT
320.0,22,100580.0,RENT,6.0,DEBTCONSOLIDATION,C,25000.0,14.96,10,Y,2,DEFAULT
321.0,25,113000.0,RENT,7.0,MEDICAL,B,25000.0,12.73,10,Y,4,NO DEFAULT
322.0,24,120000.0,RENT,8.0,EDUCATION,A,25000.0,10.65,10,Unknown,4,NO DEFAULT
323.0,25,120000.0,RENT,6.0,MEDICAL,A,1000000.0,10.74,10,N,2,DEFAULT
323.0,25,120000.0,RENT,6.0,MEDICAL,A,1000000.0,10.74,10,N,2,DEFAULT
324.0,23,120000.0,RENT,7.0,EDUCATION,A,25000.0,9.99,10,Unknown,2,NO DEFAULT
324.0,23,120000.0,RENT,7.0,EDUCATION,A,25000.0,9.99,10,Unknown,2,NO DEFAULT
325.0,24,91800.0,RENT,5.0,MEDICAL,C,25000.0,15.33,10,Y,2,DEFAULT
326.0,21,15600.0,OWN,5.0,VENTURE,A,1000.0,7.29,1,Unknown,4,NO DEFAULT
327.0,26,108000.0,RENT,2.0,PERSONAL,C,25000.0,15.05,10,N,3,DEFAULT
328.0,26,129996.0,RENT,6.0,PERSONAL,A,25000.0,10.75,10,Unknown,3,NO DEFAULT
329.0,23,130000.0,RENT,4.0,EDUCATION,C,25000.0,16.02,10,Y,2,NO DEFAULT
330.0,23,130000.0,RENT,7.0,VENTURE,A,25000.0,11.49,10,Unknown,4,NO DEFAULT
331.0,25,170000.0,OWN,4.0,EDUCATION,A,20000.0,12.53,10,Unknown,4,NO DEFAULT
332.0,26,170000.0,MORTGAGE,0.0,VENTURE,B,12000.0,13.57,10,Y,2,NO DEFAULT
333.0,22,169000.0,RENT,1.0,PERSONAL,A,14000.0,11.14,10,Unknown,3,NO DEFAULT
334.0,26,168750.0,RENT,10.0,MEDICAL,B,24250.0,12.87,10,Y,3,NO DEFAULT
335.0,23,168600.0,RENT,3.0,EDUCATION,A,20000.0,11.58,10,Y,3,NO DEFAULT
336.0,24,168288.0,RENT,5.0,HOMEIMPROVEMENT,A,1800.0,11.12,4,Unknown,3,NO DEFAULT
337.0,25,168000.0,MORTGAGE,2.0,PERSONAL,A,35000.0,10.65,10,Unknown,2,NO DEFAULT
338.0,24,133300.0,RENT,6.0,DEBTCONSOLIDATION,A,25000.0,10.37,10,Y,2,NO DEFAULT
339.0,24,15600.0,OWN,5.0,HOMEIMPROVEMENT,A,3300.0,6.39,4,N,4,DEFAULT
340.0,24,134000.0,RENT,8.0,PERSONAL,C,25000.0,16.07,10,Y,3,NO DEFAULT
341.0,25,134000.0,RENT,7.0,MEDICAL,A,25000.0,10.62,10,Unknown,2,NO DEFAULT
342.0,25,15600.0,OWN,0.0,VENTURE,E,3200.0,18.09,5,N,2,DEFAULT
343.0,25,135000.0,RENT,5.0,EDUCATION,A,25000.0,11.36,10,Unknown,4,NO DEFAULT
344.0,26,135660.0,RENT,10.0,DEBTCONSOLIDATION,A,25000.0,12.53,10,Y,4,NO DEFAULT
345.0,25,145000.0,RENT,0.0,EDUCATION,A,25000.0,9.99,10,Unknown,4,NO DEFAULT
346.0,23,150000.0,RENT,4.0,EDUCATION,A,25000.0,10.36,10,Unknown,3,NO DEFAULT
347.0,23,165000.0,MORTGAGE,3.0,EDUCATION,A,9600.0,5.99,3,Unknown,3,NO DEFAULT
348.0,22,153000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,24000.0,15.62,10,Y,2,DEFAULT
349.0,24,165000.0,MORTGAGE,5.0,PERSONAL,A,20000.0,10.37,10,Unknown,4,NO DEFAULT
350.0,25,165000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,E,25000.0,19.74,10,Unknown,4,NO DEFAULT
351.0,21,165000.0,MORTGAGE,5.0,EDUCATION,A,20000.0,6.91,10,Unknown,4,NO DEFAULT
352.0,23,16000.0,OWN,7.0,MEDICAL,A,6000.0,7.9,3,N,2,DEFAULT
353.0,23,16000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,B,2275.0,13.06,3,Y,4,NO DEFAULT
354.0,23,16000.0,OWN,7.0,PERSONAL,A,2000.0,6.39,3,Unknown,3,NO DEFAULT
355.0,23,148000.0,RENT,1.0,DEBTCONSOLIDATION,D,25000.0,14.93,10,N,3,DEFAULT
356.0,23,16000.0,MORTGAGE,1.0,MEDICAL,B,5600.0,12.84,3,N,4,DEFAULT
357.0,24,16020.0,OWN,3.0,VENTURE,D,3625.0,17.14,4,Y,2,DEFAULT
358.0,22,16094.0,MORTGAGE,2.0,VENTURE,A,5500.0,7.14,2,N,3,DEFAULT
359.0,25,175000.0,RENT,2.0,PERSONAL,A,25000.0,8.9,10,Unknown,2,NO DEFAULT
360.0,22,16200.0,OWN,6.0,PERSONAL,A,2000.0,12.42,2,Unknown,3,NO DEFAULT
361.0,24,185000.0,RENT,7.0,HOMEIMPROVEMENT,B,25000.0,12.68,10,Y,2,NO DEFAULT
362.0,25,162000.0,RENT,9.0,PERSONAL,B,25000.0,11.03,10,Unknown,2,NO DEFAULT
363.0,26,161000.0,RENT,10.0,VENTURE,A,30000.0,7.9,10,Unknown,4,NO DEFAULT
364.0,22,160000.0,MORTGAGE,0.0,MEDICAL,A,35000.0,10.65,10,Unknown,4,NO DEFAULT
365.0,25,225000.0,RENT,5.0,VENTURE,A,25000.0,11.86,10,Y,4,NO DEFAULT
366.0,25,16400.0,OWN,1.0,PERSONAL,A,5000.0,8.94,5,N,4,DEFAULT
367.0,23,16500.0,OWN,6.0,VENTURE,A,4375.0,9.63,3,N,4,DEFAULT
368.0,25,49500.0,RENT,6.0,PERSONAL,B,24750.0,14.22,10,N,3,DEFAULT
369.0,23,60000.0,RENT,4.0,DEBTCONSOLIDATION,A,24750.0,9.33,10,Y,3,DEFAULT
370.0,24,84200.0,RENT,8.0,MEDICAL,B,24500.0,13.85,10,Unknown,4,NO DEFAULT
371.0,22,16800.0,MORTGAGE,5.0,EDUCATION,A,2000.0,10.65,2,Unknown,2,NO DEFAULT
372.0,24,92000.0,RENT,8.0,MEDICAL,A,24500.0,11.46,10,Unknown,4,NO DEFAULT
373.0,23,160000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.66,10,Unknown,2,NO DEFAULT
374.0,24,160000.0,MORTGAGE,9.0,VENTURE,D,12000.0,16.77,10,Unknown,4,NO DEFAULT
375.0,25,160000.0,MORTGAGE,1.0,PERSONAL,A,12000.0,9.63,10,Unknown,4,NO DEFAULT
376.0,26,160000.0,RENT,6.0,PERSONAL,B,25000.0,12.23,10,Y,4,NO DEFAULT
377.0,25,125800.0,MORTGAGE,0.0,MEDICAL,C,10000.0,14.09,5,N,4,DEFAULT
378.0,25,54000.0,RENT,2.0,PERSONAL,B,24250.0,13.98,10,N,4,DEFAULT
379.0,23,62500.0,RENT,1.0,EDUCATION,A,24250.0,10.62,10,N,4,DEFAULT
381.0,25,68400.0,RENT,9.0,PERSONAL,D,24250.0,17.56,10,N,4,DEFAULT
382.0,26,56045.0,RENT,1.0,MEDICAL,C,24250.0,14.96,10,N,2,DEFAULT
383.0,22,74000.0,RENT,7.0,DEBTCONSOLIDATION,C,24250.0,15.65,10,Y,2,DEFAULT
384.0,24,65453.0,RENT,9.0,MEDICAL,C,24250.0,15.7,10,N,2,DEFAULT
385.0,24,89908.0,RENT,1.0,VENTURE,A,24250.0,12.53,10,Unknown,3,NO DEFAULT
386.0,26,78000.0,RENT,0.0,HOMEIMPROVEMENT,D,24250.0,17.56,10,Y,3,DEFAULT
387.0,23,100000.0,RENT,0.0,PERSONAL,B,24250.0,12.87,10,Y,2,NO DEFAULT
388.0,23,103000.0,RENT,6.0,PERSONAL,C,24250.0,15.7,10,Unknown,2,NO DEFAULT
390.0,25,160000.0,OWN,5.0,VENTURE,A,15000.0,11.14,10,Unknown,4,NO DEFAULT
391.0,24,160000.0,MORTGAGE,3.0,VENTURE,C,20000.0,16.0,10,Unknown,3,NO DEFAULT
392.0,23,160000.0,MORTGAGE,2.0,EDUCATION,C,25000.0,15.65,10,Y,2,NO DEFAULT
394.0,21,160000.0,MORTGAGE,3.0,VENTURE,C,15250.0,15.31,10,Y,4,NO DEFAULT
395.0,25,160000.0,MORTGAGE,3.0,VENTURE,B,20000.0,13.47,10,Y,2,NO DEFAULT
396.0,22,16800.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4750.0,13.85,2,Y,2,DEFAULT
398.0,21,16800.0,MORTGAGE,0.0,VENTURE,A,6000.0,10.39,1,N,4,DEFAULT
399.0,25,115200.0,RENT,0.0,HOMEIMPROVEMENT,A,24250.0,11.36,10,Unknown,2,NO DEFAULT
400.0,23,144000.0,RENT,0.0,EDUCATION,A,24250.0,11.83,10,Unknown,3,NO DEFAULT
401.0,23,287000.0,RENT,3.0,EDUCATION,A,24250.0,12.53,10,Unknown,3,NO DEFAULT
402.0,22,108000.0,RENT,1.0,HOMEIMPROVEMENT,C,24150.0,14.96,10,Y,3,DEFAULT
403.0,22,43000.0,RENT,7.0,DEBTCONSOLIDATION,B,24000.0,13.85,10,Y,3,DEFAULT
404.0,23,47004.0,RENT,1.0,VENTURE,B,24000.0,11.58,10,N,4,DEFAULT
405.0,24,48000.0,RENT,4.0,VENTURE,C,24000.0,16.29,10,Y,2,DEFAULT
407.0,21,44964.0,RENT,2.0,EDUCATION,C,24000.0,16.29,10,Y,2,DEFAULT
410.0,24,47000.0,RENT,3.0,PERSONAL,E,24000.0,17.8,10,N,2,DEFAULT
411.0,22,17400.0,MORTGAGE,6.0,VENTURE,A,1000.0,11.36,2,Unknown,2,NO DEFAULT
412.0,22,49000.0,RENT,2.0,MEDICAL,D,24000.0,17.56,10,N,4,DEFAULT
413.0,26,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.9,10,N,4,DEFAULT
414.0,25,60000.0,RENT,3.0,PERSONAL,A,24000.0,10.99,10,N,4,DEFAULT
415.0,22,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.29,10,N,3,DEFAULT
416.0,21,60000.0,RENT,5.0,MEDICAL,A,24000.0,10.75,10,N,2,DEFAULT
417.0,26,62004.0,RENT,9.0,DEBTCONSOLIDATION,A,24000.0,7.9,10,Y,3,DEFAULT
418.0,22,62400.0,RENT,3.0,EDUCATION,C,24000.0,14.84,10,N,2,DEFAULT
421.0,23,59000.0,RENT,5.0,DEBTCONSOLIDATION,D,24000.0,19.69,10,Y,2,DEFAULT
423.0,24,60000.0,RENT,0.0,VENTURE,C,24000.0,14.96,10,N,4,DEFAULT
424.0,25,66143.0,RENT,9.0,EDUCATION,A,24000.0,6.99,10,Y,3,DEFAULT
425.0,22,62250.0,RENT,3.0,PERSONAL,D,24000.0,16.45,10,Y,4,DEFAULT
426.0,24,70000.0,RENT,8.0,EDUCATION,A,24000.0,10.99,10,N,4,DEFAULT
427.0,23,74000.0,RENT,7.0,DEBTCONSOLIDATION,A,24000.0,10.99,10,Y,2,DEFAULT
428.0,22,18000.0,OWN,3.0,PERSONAL,A,3000.0,7.9,2,N,4,DEFAULT
429.0,22,75000.0,RENT,6.0,EDUCATION,A,24000.0,12.69,10,N,4,DEFAULT
430.0,24,75000.0,RENT,9.0,MEDICAL,A,24000.0,10.37,10,N,3,DEFAULT
432.0,26,69000.0,RENT,0.0,DEBTCONSOLIDATION,E,24000.0,15.83,10,N,3,DEFAULT
433.0,23,78000.0,RENT,4.0,PERSONAL,B,24000.0,13.92,10,N,3,DEFAULT
435.0,24,80000.0,RENT,2.0,MEDICAL,A,24000.0,10.25,10,Unknown,2,NO DEFAULT
436.0,22,18000.0,OWN,1.0,HOMEIMPROVEMENT,A,3500.0,7.49,2,N,4,DEFAULT
437.0,23,18000.0,OWN,3.0,EDUCATION,A,4000.0,5.99,3,N,2,DEFAULT
438.0,23,74700.0,RENT,6.0,PERSONAL,C,24000.0,12.92,10,N,2,DEFAULT
439.0,26,88596.0,RENT,3.0,PERSONAL,A,24000.0,11.58,10,Unknown,3,NO DEFAULT
440.0,25,95000.0,RENT,4.0,EDUCATION,A,24000.0,8.9,10,Unknown,2,NO DEFAULT
441.0,22,83000.0,RENT,6.0,DEBTCONSOLIDATION,D,24000.0,19.69,10,N,3,DEFAULT
442.0,25,95000.0,RENT,9.0,VENTURE,A,24000.0,6.54,10,Unknown,4,NO DEFAULT
443.0,21,18000.0,OWN,3.0,HOMEIMPROVEMENT,C,4900.0,14.54,1,Y,4,DEFAULT
445.0,26,100000.0,RENT,5.0,PERSONAL,B,24000.0,12.73,10,Unknown,4,NO DEFAULT
446.0,24,110000.0,RENT,7.0,VENTURE,C,24000.0,15.62,10,Unknown,4,NO DEFAULT
447.0,24,18000.0,OWN,0.0,HOMEIMPROVEMENT,A,6250.0,6.54,4,N,4,DEFAULT
449.0,26,103872.0,RENT,6.0,DEBTCONSOLIDATION,E,24000.0,20.03,10,N,4,DEFAULT
450.0,22,120000.0,RENT,4.0,EDUCATION,A,24000.0,9.91,10,Unknown,4,NO DEFAULT
451.0,24,120000.0,RENT,1.0,VENTURE,A,24000.0,12.69,10,Unknown,4,NO DEFAULT
452.0,26,108000.0,RENT,9.0,EDUCATION,E,24000.0,20.16,10,N,3,DEFAULT
453.0,24,124080.0,RENT,4.0,PERSONAL,C,24000.0,16.49,10,Y,4,NO DEFAULT
454.0,23,18000.0,MORTGAGE,1.0,MEDICAL,C,2500.0,15.95,3,N,2,DEFAULT
455.0,24,130000.0,RENT,7.0,DEBTCONSOLIDATION,A,24000.0,11.49,10,Unknown,3,NO DEFAULT
456.0,25,135000.0,RENT,8.0,PERSONAL,A,24000.0,10.99,10,Unknown,2,NO DEFAULT
457.0,24,135000.0,RENT,4.0,HOMEIMPROVEMENT,B,24000.0,13.79,10,Unknown,2,NO DEFAULT
458.0,23,114750.0,RENT,2.0,MEDICAL,E,24000.0,20.03,10,Y,3,DEFAULT
459.0,23,150000.0,RENT,0.0,EDUCATION,A,24000.0,7.49,10,Unknown,4,NO DEFAULT
460.0,23,138000.0,RENT,7.0,DEBTCONSOLIDATION,C,24000.0,16.0,10,Y,2,DEFAULT
461.0,24,18000.0,OWN,6.0,PERSONAL,A,13000.0,7.88,10,N,3,DEFAULT
462.0,21,18000.0,OWN,0.0,VENTURE,A,6250.0,10.62,1,N,4,DEFAULT
463.0,26,155000.0,RENT,7.0,DEBTCONSOLIDATION,A,24000.0,10.99,10,Unknown,4,NO DEFAULT
464.0,26,148000.0,RENT,1.0,EDUCATION,E,24000.0,18.3,10,N,2,DEFAULT
466.0,21,18000.0,OWN,1.0,PERSONAL,A,2500.0,11.36,1,Unknown,3,NO DEFAULT
468.0,23,120000.0,RENT,4.0,MEDICAL,B,23750.0,13.47,10,Unknown,2,NO DEFAULT
469.0,24,54996.0,RENT,2.0,PERSONAL,A,23600.0,11.89,10,N,3,DEFAULT
470.0,24,18000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000.0,12.18,4,N,2,DEFAULT
471.0,25,102000.0,RENT,9.0,DEBTCONSOLIDATION,B,23600.0,13.49,10,Unknown,4,NO DEFAULT
472.0,23,75000.0,RENT,3.0,PERSONAL,D,23575.0,14.5,10,N,4,DEFAULT
474.0,22,18000.0,OWN,1.0,MEDICAL,C,5400.0,15.31,2,Y,2,DEFAULT
477.0,22,66960.0,RENT,1.0,VENTURE,A,23400.0,7.49,10,N,2,DEFAULT
480.0,23,60000.0,RENT,2.0,VENTURE,A,23000.0,12.18,9,N,4,DEFAULT
481.0,24,18000.0,MORTGAGE,3.0,VENTURE,B,1200.0,11.34,4,Y,4,NO DEFAULT
482.0,25,63208.0,RENT,9.0,EDUCATION,A,23000.0,9.91,9,N,3,DEFAULT
483.0,24,65000.0,RENT,0.0,HOMEIMPROVEMENT,A,23000.0,11.99,9,N,4,DEFAULT
484.0,23,68000.0,RENT,7.0,EDUCATION,A,23000.0,9.62,9,N,2,DEFAULT
485.0,22,18000.0,OWN,1.0,DEBTCONSOLIDATION,A,3000.0,9.96,2,N,3,DEFAULT
487.0,24,88000.0,RENT,1.0,VENTURE,C,23000.0,14.54,9,N,2,DEFAULT
488.0,22,58600.0,RENT,5.0,MEDICAL,A,22750.0,11.36,9,N,4,DEFAULT
489.0,23,70000.0,RENT,7.0,DEBTCONSOLIDATION,B,22500.0,14.27,9,N,2,DEFAULT
490.0,24,18287.0,OWN,3.0,HOMEIMPROVEMENT,A,3000.0,11.99,4,N,3,DEFAULT
491.0,26,69846.0,RENT,2.0,EDUCATION,E,22500.0,18.99,9,Y,2,DEFAULT
492.0,24,73000.0,RENT,0.0,VENTURE,D,22400.0,16.7,9,Y,4,DEFAULT
493.0,24,18500.0,MORTGAGE,8.0,PERSONAL,A,5000.0,9.32,4,N,3,DEFAULT
494.0,23,35000.0,RENT,2.0,DEBTCONSOLIDATION,B,22250.0,12.69,9,N,3,DEFAULT
495.0,25,43000.0,RENT,9.0,HOMEIMPROVEMENT,B,22000.0,13.11,9,N,2,DEFAULT
496.0,25,52000.0,RENT,4.0,PERSONAL,A,22000.0,10.74,9,N,2,DEFAULT
497.0,21,18701.0,MORTGAGE,0.0,PERSONAL,C,4200.0,14.11,1,Y,4,DEFAULT
498.0,22,57000.0,RENT,6.0,EDUCATION,A,22000.0,9.63,9,N,3,DEFAULT
499.0,25,58000.0,RENT,0.0,MEDICAL,B,22000.0,14.65,9,N,2,DEFAULT
500.0,23,60000.0,RENT,6.0,DEBTCONSOLIDATION,A,22000.0,10.25,9,N,4,DEFAULT
501.0,24,60000.0,RENT,3.0,VENTURE,B,22000.0,14.26,9,Y,2,DEFAULT
502.0,25,18840.0,MORTGAGE,5.0,EDUCATION,A,3000.0,9.91,5,N,2,DEFAULT
503.0,26,56000.0,RENT,7.0,MEDICAL,D,22000.0,17.19,9,N,3,DEFAULT
504.0,22,70000.0,RENT,3.0,EDUCATION,A,22000.0,11.36,9,N,4,DEFAULT
506.0,23,74064.0,RENT,3.0,DEBTCONSOLIDATION,A,22000.0,10.59,9,Unknown,3,NO DEFAULT
507.0,24,76597.0,RENT,5.0,EDUCATION,A,22000.0,9.25,9,Unknown,2,NO DEFAULT
508.0,22,19000.0,OWN,6.0,MEDICAL,A,3625.0,8.49,2,N,3,DEFAULT
509.0,26,77000.0,RENT,0.0,VENTURE,A,22000.0,6.54,9,Unknown,3,NO DEFAULT
510.0,21,19000.0,OWN,5.0,MEDICAL,A,6000.0,8.49,1,N,3,DEFAULT
512.0,26,82600.0,RENT,10.0,VENTURE,A,22000.0,12.69,9,Unknown,2,NO DEFAULT
513.0,24,19000.0,OWN,3.0,MEDICAL,B,7400.0,13.85,4,N,2,DEFAULT
514.0,25,19000.0,OWN,3.0,DEBTCONSOLIDATION,A,4000.0,7.4,5,N,3,DEFAULT
515.0,23,84000.0,RENT,3.0,DEBTCONSOLIDATION,A,22000.0,11.71,9,Unknown,4,NO DEFAULT
516.0,25,77650.0,RENT,8.0,PERSONAL,A,22000.0,11.48,9,N,3,DEFAULT
517.0,25,82000.0,RENT,1.0,EDUCATION,D,22000.0,17.51,9,N,2,DEFAULT
518.0,21,19012.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3500.0,14.61,1,N,3,DEFAULT
519.0,23,99996.0,RENT,3.0,DEBTCONSOLIDATION,A,22000.0,7.88,9,Unknown,4,NO DEFAULT
521.0,22,19200.0,MORTGAGE,6.0,PERSONAL,A,4950.0,11.71,2,N,2,DEFAULT
522.0,25,57000.0,RENT,4.0,PERSONAL,A,21700.0,11.99,9,N,2,DEFAULT
523.0,24,54000.0,RENT,5.0,VENTURE,B,21600.0,13.49,9,N,2,DEFAULT
524.0,23,56000.0,RENT,8.0,MEDICAL,E,21600.0,21.21,9,Y,4,DEFAULT
525.0,26,63000.0,RENT,2.0,DEBTCONSOLIDATION,B,21600.0,14.35,9,Y,3,DEFAULT
526.0,22,82000.0,RENT,3.0,PERSONAL,B,21600.0,13.61,9,Y,3,NO DEFAULT
527.0,22,78000.0,RENT,6.0,DEBTCONSOLIDATION,A,21600.0,11.26,9,N,3,DEFAULT
528.0,22,19200.0,OWN,0.0,VENTURE,A,2400.0,10.59,2,Unknown,3,NO DEFAULT
529.0,24,112140.0,RENT,8.0,MEDICAL,A,21600.0,7.9,9,Unknown,2,NO DEFAULT
531.0,25,19200.0,OWN,4.0,EDUCATION,A,3000.0,11.99,5,N,4,DEFAULT
532.0,24,59000.0,RENT,5.0,MEDICAL,C,21500.0,16.89,9,N,3,DEFAULT
533.0,24,70000.0,RENT,5.0,HOMEIMPROVEMENT,A,21500.0,9.99,9,N,3,DEFAULT
534.0,24,116000.0,RENT,5.0,EDUCATION,C,21500.0,15.33,9,Y,3,NO DEFAULT
535.0,25,60000.0,RENT,5.0,EDUCATION,A,21450.0,7.29,9,N,4,DEFAULT
536.0,22,31000.0,RENT,5.0,DEBTCONSOLIDATION,B,21250.0,12.42,9,Y,3,DEFAULT
537.0,25,47052.0,RENT,5.0,VENTURE,B,21250.0,10.99,9,N,2,DEFAULT
538.0,25,51060.0,RENT,9.0,VENTURE,A,21250.0,6.91,9,N,2,DEFAULT
539.0,22,19200.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000.0,14.17,2,Y,2,DEFAULT
540.0,22,53000.0,RENT,3.0,MEDICAL,A,21250.0,10.25,9,N,3,DEFAULT
542.0,24,56000.0,RENT,8.0,VENTURE,C,21250.0,15.95,9,Y,3,DEFAULT
543.0,24,65000.0,RENT,4.0,EDUCATION,C,21250.0,15.95,9,Y,4,DEFAULT
544.0,21,35000.0,RENT,3.0,VENTURE,B,21000.0,12.53,9,N,4,DEFAULT
545.0,22,19200.0,MORTGAGE,6.0,HOMEIMPROVEMENT,C,1400.0,14.91,2,Y,4,DEFAULT
547.0,26,40000.0,RENT,3.0,MEDICAL,B,21000.0,6.54,9,N,4,DEFAULT
549.0,26,42000.0,RENT,0.0,MEDICAL,E,21000.0,17.26,9,Y,4,DEFAULT
550.0,23,63000.0,RENT,2.0,MEDICAL,A,21000.0,11.36,9,N,2,DEFAULT
551.0,26,19200.0,MORTGAGE,5.0,VENTURE,A,4000.0,7.51,6,N,4,DEFAULT
552.0,22,59000.0,RENT,2.0,PERSONAL,A,21000.0,10.71,9,N,3,DEFAULT
553.0,22,70500.0,RENT,3.0,PERSONAL,B,21000.0,13.98,9,Y,4,NO DEFAULT
554.0,26,65219.0,RENT,11.0,DEBTCONSOLIDATION,C,21000.0,14.09,9,N,3,DEFAULT
555.0,22,75000.0,RENT,2.0,EDUCATION,A,21000.0,10.0,9,Unknown,3,NO DEFAULT
556.0,22,19200.0,MORTGAGE,3.0,MEDICAL,C,5000.0,15.33,2,N,3,DEFAULT
557.0,25,62047.0,RENT,9.0,MEDICAL,D,21000.0,16.32,9,Y,4,DEFAULT
558.0,24,79000.0,RENT,8.0,HOMEIMPROVEMENT,A,21000.0,7.9,9,Unknown,2,NO DEFAULT
559.0,23,80000.0,RENT,3.0,MEDICAL,A,21000.0,11.99,9,Unknown,3,NO DEFAULT
560.0,24,84000.0,RENT,8.0,MEDICAL,A,21000.0,10.75,9,Unknown,4,NO DEFAULT
561.0,26,85000.0,RENT,3.0,HOMEIMPROVEMENT,B,21000.0,13.92,9,Unknown,3,NO DEFAULT
562.0,22,93000.0,RENT,1.0,EDUCATION,A,21000.0,9.91,9,Unknown,3,NO DEFAULT
563.0,26,81000.0,RENT,10.0,EDUCATION,D,21000.0,16.95,9,Y,3,DEFAULT
564.0,26,97000.0,RENT,1.0,EDUCATION,A,21000.0,7.9,9,Unknown,3,NO DEFAULT
566.0,25,100000.0,RENT,2.0,PERSONAL,C,21000.0,16.49,9,Y,3,DEFAULT
567.0,26,19200.0,OTHER,0.0,PERSONAL,B,7500.0,11.97,6,Y,2,DEFAULT
569.0,26,125000.0,RENT,5.0,HOMEIMPROVEMENT,A,21000.0,8.9,9,Unknown,2,NO DEFAULT
570.0,25,125000.0,RENT,9.0,EDUCATION,B,21000.0,12.99,9,Y,3,NO DEFAULT
571.0,23,82000.0,RENT,2.0,PERSONAL,A,20900.0,12.69,9,Unknown,2,NO DEFAULT
